,Product name,Category
137,(Renewed) Dell Latitude 14 inch (35.56 cm) HD Business Laptop(Core i5 4th Gen/4 GB RAM/500 GB/Webcam/Wifi/Bluetooth 4.0/USB 3.0/Windows 10 Pro/MS Office 19/Pan India Warranty),Laptops
138,"HP 250 G8 Core i5 11th Gen - (8 GB/1 TB HDD/Windows 10) 250 G8 Intel Core i5 Business Laptop (15.6 inch, Black Grey, 1.78 kg)",Laptops
139,"(Renewed) Hitachi Flora Laptop SE210 AMD E1-2100 Processor, 4 GB Ram & 512 GB SSD, Win 10 Lite, 13.3 Inches (No Webcam) Ultralight 1.2Kg Notebook Computer",Laptops
140,"(Renewed) HP Elitebook X360 1030 G2 13.3"" Notebook, Intel Core i7 7600U 2.9 GHz, 16GB RAM, 512 GB SSD , Silver",Laptops
141,"Lenovo IdeaPad Flex 5 11th Gen Intel Core i3 14"" (35.56cm) FHD IPS 2-in-1 Touchscreen Laptop (8GB/256GB SSD/Windows 10/MS Office/Lenovo Digital Pen/Fingerprint Reader/Graphite Grey/1.5Kg), 82HS008YIN",Laptops
142,"Dell Inspiron 3501 15.6"" FHD Display Laptop (i3-1115G4 / 4GB / 512GB SSD / Integrated Graphics / Win 10 + MSO / Backlit KB / Soft Mint) D560444WIN9S",Laptops
143,"Dell Inspiron 3505 15.6"" (39.62 cms) FHD AG Display Laptop ( Ryzen3 3250U / 8GB / 1TB / Integrated Graphics / Win 10 + MSO / Accent Black) D560406WIN9BE",Laptops
144,"ASUS E410MA-EK319T (Intel Pentium Silver N5030 (Quad Core)/4 GB RAM/256 GB PCIe SSD/14""FHD/NumberPad/ Peacock Blue /1 Yr. Warranty)",Laptops
145,"Lenovo IdeaPad Slim 3 10th Gen Intel Core i3 14"" (35.56cm) FHD Thin & Light Laptop (8GB/256GB SSD/Windows 10/MS Office/Intel UHD Graphics/2 Year Warranty/Platinum Grey/1.5Kg), 81WA00K4IN",Laptops
146,"Lenovo ThinkPad E15 (2021) Intel Core i5 11th Gen 15.6-inch (39.62 cm)FHD Thin and Light Laptop (8GB RAM/512GB SSD/Windows 10/MS Office/Fingerprint Reader/Black/Aluminium Surface/ 1.7 kg), 20TDS0G700",Laptops
147,"HP 14 4th Gen Ryzen 5 5500U 14-inch(35.6 cm) FHD Laptop with Alexa Built-in(8GB/512GB SSD/Windows 10/MS Office/Natural Silver/1.46Kg), 14s-fq1030AU",Laptops
148,"ASUS VivoBook 14 (2020) Intel Core i5-1035G1 10th Gen 14-inch (35.56 cms) FHD T&L Laptop (8GB/1TB HDD + 256GB SSD/2GB GeForce MX130 Graphics/Windows 10/MS Office 2019/Silver/1.6 kg), X415JF-EK522TS",Laptops
150,"Dell Inspiron 3501 15.6-inch (39.6 cm) FHD Laptop (11th Gen Core i5-1135G7/8GB/1TB HDD/Windows 10 + MS Office 2019), Soft Mint",Laptops
151,"HP 15 11th Gen Intel Core i5 15.6-inch FHD Laptop with Alexa Built-in(8GB/1TB HDD/M.2 Slot/Win 10/MS Office/2GB Graphics/Jet Black/1.77 Kg), 15s-du3060TX",Laptops
152,Dell Inspiron 3501 15 inch (38.1 cm) FHD Display Laptop (i3-1005G1 / 8GB / 256GB SSD / Integrated Graphics / Win 10 + MSO / Accent Black) D560396WIN9BE,Laptops
153,"Dell Inspiron 3505 15.6"" (39.62 cms) FHD Display Laptop (Ryzen 3 -3250U / 8GB / 256GB SSD / Integrated Graphics / Win 10 + MS Office / Accent Black) D560428WIN9BE",Laptops
156,"Lenovo IdeaPad Slim 5 11th Gen Intel Core i5 14"" (35.56cm) FHD IPS Thin & Light Laptop (8GB/512GB SSD/Windows 10/MS Office/Backlit Keyboard/Fingerprint Reader/Graphite Grey/1.39Kg), 82FE00QLIN",Laptops
157,"Lenovo V14 Intel Core i3 10th Gen 14-inch HD Thin and Light Laptop (4GB RAM/ 1TB HDD/ Windows 10 Professional/ Grey/ 1.6 kg), 82C4016TIH",Laptops
158,"ASUS VivoBook Flip 14 (2020), Intel Core i3-10110U 10th Gen, 14"" (35.56cms) FHD Touch, 2-in-1 Laptop (8GB/256GB SSD/Office 2019/Windows 10/Integrated Graphics/Blue/1.5 kg), TP412FA-EC382TS",Laptops
159,"(Renewed) Hitachi Flora Laptop SE210 AMD E1-2100 Processor, 8 GB Ram & 128 GB SSD, Win 10 Lite, 13.3 Inches (No Webcam) Ultralight 1.2Kg Notebook Computer",Laptops
160,(Renewed) NEC VersaPro 13.3 inch (33.78 cm) HD Business Laptop(Core i3 4th Gen/4 GB RAM/500 GB/Wifi/Webcam/Bluetooth/USB/Windows 10 Pro/MS Office 19/Pan India Warranty),Laptops
161,"Lenovo IdeaPad Slim 3 10th Gen Intel Core i3 15.6"" (39.63cm) FHD Thin & Light Laptop (8GB/1TB HDD/Windows 10/MS Office/Intel UHD Graphics/2 Year Warranty/Platinum Grey/1.7Kg), 81WB015GIN",Laptops
162,"Acer Nitro 5 Ryzen 5 4600H 15.6-inch (39.6 cm) Display Thin and Light Gaming Laptop (16GB RAM/512 GB SSD/Win10/GTX 1650 Graphics/Obsidian Black/2.3 Kgs), AN515-44 + Xbox Game Pass for PC",Laptops
164,"ASUS VivoBook Ultra 15 (2020) Intel Core i3-1115G4 11th Gen, 15.6"" (39.62 cm) FHD Thin and Light Laptop (8GB RAM/256GB NVMe SSD/Windows 10/Office 2019/Integrated Graphics/White/1.8 Kg) X513EA-BQ313TS",Laptops
165,"HP 15 (2021) Thin & Light Ryzen 5 3500U Laptop, 8GB RAM, 512GB SSD, 39.62 cms (15.6"") FHD Screen, Windows 10, MS Office, Natural Silver (15s-gr0500AU)",Laptops
166,"ASUS VivoBook 14 (2020) AMD Dual Core Athlon Silver 3050U 14-inch FHD Thin and Light Laptop (4GB/1TB HDD/Integrated Graphics/Windows 10/MS Office 2019/Transparent Silver/1.6 kg), M415DA-EK012TS",Laptops
167,"Mi Notebook Horizon Edition 14 Intel Core i5-10210U 10th Gen 14-inch (35.56 cms) Thin and Light Laptop(8GB/512GB SSD/Windows 10/Nvidia MX350 2GB Graphics/Grey/1.35Kg), XMA1904-AR+Webcam",Laptops
168,"Microsoft Surface Laptop Go 10th Gen Intel Core i5-1035G1 12.4"" Touchscreen Laptop (8GB/128GB SSD/Windows 10 Home in S Mode/Intel UHD Graphics/Platinum/1.110 kg,25% Off on Microsoft 365), THH-00023",Laptops
169,Dell Inspiron 3501 15.6 inch (39.6 cm) FHD AG Display Laptop ( i5-1135G7 / 8GB / 1TB+256 SSD / Integrated Graphics / Win 10 + Office H&S / Accent Black ) D560401WIN9BE,Laptops
170,"ASUS Vivobook X509FA-BQ321T i3-10110U//8G/1T/TRANSPERANT SILVER/15.6"" FHD v_IPS/1Y International Warranty + McAfee//Finger Print/",Laptops
172,"(Renewed) Hitachi Flora Laptop SE210 AMD E1-2100 Processor, 8 GB Ram & 256 GB SSD, Win 10 Lite, 13.3 Inches (No Webcam) Ultralight 1.2Kg Notebook Computer",Laptops
173,"Acer Aspire 5 Intel Core i3 11th Generation 15.6"" (39.62 cms) - (4 GB/256 GB SSD/MS Office 2019/Windows 10 Home/Intel UHD Graphics /1.65Kg/Silver) A515-56",Laptops
174,"LG Gram 16 Ultra-Light 11th Gen Core i5,8 GB RAM, 512 GB SSD, Win-10, Iris Xe Graphics, 16-inches (40.64 cms), Thunderbolt 4, USC -C x 2 (with Power), 1.19 kg, 3 Yr Warranty (16Z90P-G.AJ55A2, Black)",Laptops
175,"Dell Inspiron 3501 15.6"" FHD Display Laptop (i5-1135G7 / 8GB / 1TB HDD + 256GB SSD / Integrated Graphics / Win10 + MSO / Backlit KB / Soft Mint Color) D560559WIN9S",Laptops
176,"2020 Apple MacBook Pro (13.3-inch/33.78 cm, Apple M1 chip with 8‑core CPU and 8‑core GPU, 8GB RAM, 512GB SSD) - Silver",Laptops
177,"Dell Inspiron 3501 15.6"" FHD Display Laptop (i3-1115G4 / 4GB / 256GB SSD / Integrated Graphics / Win10 + MSO / Accent Black) D560492WIN9BE",Laptops
178,"ASUS TUF Gaming F15 (2021), 15.6-inch (39.62 cms) FHD 144Hz, Intel Core i5-11400H 11th Gen, RTX 3060 6GB Graphics Gaming Laptop (16GB RAM/512GB SSD/Windows 10/Gray/2.3 kg), FX506HM-HN017T",Laptops
179,"Acer Aspire 5 Intel Core i3 11th Generation 15.6"" (39.62 cms) - (4 GB/1 TB HDD/Microsoft Office/Windows 10 Home/Intel UHD Graphics /1.65Kg/Silver) A515-56",Laptops
180,"Dell Inspiron 3501 15.6-inch FHD Laptop (11th Gen Core i5-1135G7/8GB/1TB + 256GB SSD/Windows 10 + MS Office 2019/Backlit KB), Soft Mint",Laptops
181,"Lenovo IdeaPad Gaming 3 AMD Ryzen 5 4600H 15.6"" (39.63cm) FHD IPS Gaming Laptop (8GB/512GB SSD/Windows 10/NVIDIA GTX 1650 4GB/60Hz Refresh Display/Onyx Black/2.2Kg), 82EY00L9IN",Laptops
182,"Lenovo V15 AMD RYZEN 3 3250U 15.6-inch (39.62 cm) HD Laptop (4GB/1TB/Windows 10/Grey/1.85Kg) ,82C7001YIH",Laptops
183,"Dell Inspiron 3501 15.6-inch FHD Laptop (10th Gen Core i3/8GB/1TB HDD/Windows 10 + MS Office 2019/Intel HD Graphics/1.83 kg), Silver",Laptops
184,"Lenovo ThinkPad E15 (2021) Intel Core i5 11th Gen 15.6"" FHD Thin and Light Laptop (8GB RAM/512GB SSD/DOS/Fingerprint Reader/Black/Aluminium Surface/ 1.7 kg), 20TDS0GQ00",Laptops
185,Lenovo V15-ADA (82C700H4IH) Laptop (AMD Ryzen 3 3250U/ 4GB RAM/ 1TB HDD/ DOS/ 15.6 Inch/ AMD Radeon Graphics),Laptops
186,"Life Digital Laptop 15.6-inch (39.62 cms) (Intel Core i5/4GB RAM/1TB HDD/Type C Data/Win10), ZED AIR CX5",Laptops
187,Dell Inspiron 3505 15.6-inch FHD Laptop (AMD Ryzen 3 3250U/8GB/1TB HDD/Windows 10/MS Office 2019/AMD Radeon Vega Graphics) Platinum Silver,Laptops
188,"MSI Modern 15, Intel 10th Gen. i5-10210U, 15.6"" (39.62cms) FHD Laptop (8GB/512GB NVMe SSD/Windows 10 Home/Carbon Grey/1.6Kg), A10M-482IN",Laptops
189,"MSI GF75 Thin, Intel i5-10500H, 17.3"" (43.9 cm) FHD IPS-Level 144Hz Panel Laptop (8GB/512GB NVMe SSD/Windows 10 Home/Nvidia GTX1650 4GB GDDR6/Black/2.2Kg), 10SCXR-655IN",Laptops
190,"Dell Inspiron 3505 15.6"" (39.62 cms) FHD Display Laptop (Ryzen 3 -3250U / 8GB / 1TB HDD / Integrated Graphics / Win 10 + MS Office / Soft Mint) D560429WIN9S",Laptops
191,"HP 15 11th Gen Intel Core i5 Processor 15.6-inch (39.6 cm) FHD Laptop (8GB/512GB SSD +32GB Intel Optane/Win 10/MS Office/Jet Black/1.69 Kg), 15s-fq2071TU",Laptops
192,"HP 15 (2021) Thin & Light Ryzen 7 4700U Processor, 8GB RAM, 512GB SSD, Radeon Graphics, 15.6-inch (39.6 cms) FHD Screen, Windows 10, MS Office, Natural Silver(15s-er1007AU)",Laptops
193,"Lenovo V145-AMD-A6 15.6 inch HD Laptop (4GB RAM/ 1TB HDD/ Windows 10 Home/ Black/ 2.1 kg), 81MTA000IH",Laptops
194,"HP Notebook PC 348 G7 14-inch Laptop (10th Gen Core i3-10110U/8GB/1TB HDD/DOS/Intel UHD 620 Graphics), Silver",Laptops
195,"ASUS 15, Intel Core i3-1005G1 10th Gen, 15-Inch (39.62 cms) HD Thin and Light Laptop (4GB RAM/1TB HDD/Windows 10 Professional /Integrated/Slate Grey/1.8 kg), P1511CJA-BR913",Laptops
196,"Lenovo IdeaPad Gaming 3 Intel Core i5 10th Gen 15.6-inch (39.6 cm) FHD 120Hz IPS Gaming Laptop (8GB/512 SSD/Windows 10/NVIDIA GTX 1650 4GB GDDR6/Onyx Black/2.2Kg), 81Y4017UIN",Laptops
197,Del Inspiron 3501 15.6 inch (39.6 cm) FHD Display Laptop (11th Gen i5-1135G7 / 8GB / 1TB HDD + 256GB SSD / NVIDIA MX330 2GB GDDR5/ Win 10 + MSO /Soft Mint) D560438WIN9SE,Laptops
198,"(Renewed) AVITA Essential Refresh NE14A2INC44A-MW 14-inch/35.56 cm(Intel Celeron-N4020/4GB/256GB SSD/Windows 10 Home/FHD/Integrated Graphics), Matt White",Laptops
199,"HP 15 (2021) Thin & Light 11th Gen Core i5 Laptop, Iris Xe Graphics, 8 GB RAM, 1TB SSD, 15"" (38.1 cms) FHD Screen, Windows 10, MS Office, Alexa Built-in (15s-fr2005tu)",Laptops
200,"NEXSTGO Primus NX201 NP15N1IN008P 15.6-inch Laptop (Core i7-8550U/8GB/256GBSSD/Windows 10 Pro/Full HD + IR/Finger Print/Integrated Graphics/Thin & Light/1.88KG), Dark Gray",Laptops
201,"Lenovo V15 AMD Ryzen 5 15.6""(39.62cms) FHD Thin and Light Laptop (8GB/1TB HDD/Windows 10/AMD Radeon Vega 8 Graphics/Iron Grey/1.85Kg), 82C7003PIH",Laptops
203,Dell Inspiron 3505 15.6-inch FHD Laptop (Ryzen 3 3250U/8GB/256GB SSD+1TB HDD/Windows 10/MS Office 2019/AMD Radeon Vega Graphics) Platinum Silver,Laptops
204,"Lenovo IdeaPad Slim 5 11th Gen Intel Core i5 15.6"" (39.6cm) FHD IPS Thin & Light Laptop(8GB/1TB+256GB SSD/Windows 10/MS Office/Nvidia GeForce MX450/Fingerprint Reader/Graphite Grey/1.66Kg), 82FG010AIN",Laptops
205,"Dell Inspiron 3501 15.6""-Core i3 10th Gen || 8 GB DDR4 || 1TB || Windows 10 Home + Office 2019 || Black",Laptops
207,"Dell 14 (2021) i7-1165G7 2in1 Touch Screen Laptop, 16Gb RAM, 512Gb SSD, 14” (35.56 cms) FHD Display, Win 10 + MSO, Backlit KB + FPR + Active Pen, Silver Metal Color (Inspiron 5410, D560469WIN9S)",Laptops
208,"(Renewed) HP 14(2021) 10th Gen Intel Core i3 Laptop with Alexa Built-in, 8GB RAM, 256GB SSD, 14-Inch(35.6 cm) FHD Screen, Windows 10, MS Office, (14s- dy2501tu)",Laptops
209,"DELL 790 SFF, Core i3-2100 3.1GHz, 4GB RAM, 500GB Hard Drive, Windows 10 Pro 64bit (Renewed)",Laptops
210,"HP Pavilion 11th Gen Intel Core i5 Processor 15.6-inch (39.6 cm) FHD Laptop with Alexa Built-in (16GB/512GB SSD/Win 10/MS Offce/2GB NVIDIA MX450 Graphics/Fog Blue/1.75 Kg), 15-eg0104TX",Laptops
211,"Dell Inspiron 3501 15.6"" (39.62 cms) FHD AG Display Laptop (i3-1005G1 / 8GB / 1TB / Integrated Graphics / Win 10 + MSO / Softmint) D560421WIN9S",Laptops
212,"HP Pavilion (2021) 11th Gen Core i5 Laptop, 16 GB RAM, 2GB NVIDIA Graphics, 512GB SSD, 15.6""(39.62cms) FHD Screen, Windows 10, MS Office, Finger Print Reader, Alexa Built-in (15-eg0103TX)",Laptops
213,Dell Inspiron 3501 15.6 inch(39.6 cm) FHD Anti Glare Display Laptop ( i3-1005G1 / 4GB / 256 SSD / Integrated Graphics / 1 Yr NBD / Win 10 + MSO / Accent Black) D560397WIN9BE,Laptops
214,"ASUS VivoBook Ultra 15 (2020), AMD Ryzen 5 4500U, 15.6-inch (39.62 cm) FHD, Thin and Light Laptop (8GB/512GB SSD/Office 2019/Windows 10/Integrated Graphics/Black/1.8 Kg), M513IA-BQ512TS",Laptops
215,"Lenovo IdeaPad Gaming 3 AMD Ryzen 5 4600H 15.6 inch(39.6 cm) Full HD 120 Hz IPS Gaming Laptop (16GB/512GB SSD/Windows 10/NVIDIA GTX 1650 4GB GDDR6 Graphics/Onyx Black/2.2Kg), 82EY00U4IN",Laptops
216,"Lenovo IdeaPad D330 Intel Celeron N4000 10.1 inch HD IPS 2-in-1 Touchscreen Detachable Laptop (4GB/128GB eMMC/Win10/Active Pen Stylus/Front +Rear Camera/HD Audio/Mineral Grey/1.14Kg, 81H3S01S00)",Laptops
217,"Dell Vostro 3405 14"" (35.56 cms) FHD Display Laptop (Ryzen 5 -3500U / 8GB / 512GB SSD / Integrated Graphics / Win 10 + MS Office / Dune Color) D552166WIN9DE",Laptops
218,"HP Pavilion 13 11th Gen Intel Core i5 13.3"" (33.78 cms) Ultra Thin FHD Laptop (16GB/512GB SSD/Win10/MS Office/Alexa Built-in/Natural Silver/1.24 Kg), 13-bb0075TU",Laptops
219,"Lenovo IdeaPad Slim 5 AMD Ryzen 7 5700U 14"" (35.56cm) FHD IPS Thin & Light Laptop (8GB/512GB SSD/Windows 10/MS Office/Backlit Keyboard/Fingerprint Reader/Graphite Grey/1.39Kg), 82LM009AIN",Laptops
220,"ASUS ROG Zephyrus G14 (2021), 14"" (35.56 cms) WQHD 120Hz, Ryzen 9 5900HS, RTX 3060 6GB Graphics, Gaming Laptop (16GB/1TB SSD/Office 2019/Windows 10/Moonlight White/AniMe Matrix/1.7 Kg) GA401QM-K2268TS",Laptops
221,"HP 250 G8 Laptop (11th Gen Intel Core i3-1115G4/8GB DDR4 Ram / 512GB SSD/Windows 10/15.6 inch HD/Intel UHD Graphics) 42V68PA (Dark Ash Silver, 1.74 kg)",Laptops
222,"Lenovo V15-ADA AMD RYZEN 3 3250U 15.6-inch HD Laptop (4GB/1TB/Windows 10/Iron Grey),82C700H3IH",Laptops
223,"(Renewed) Honor 15 Ryzen 5 Quad Core 3500U (8 GB/256 GB SSD/Windows 10 Home) Boh-WAQ9HNR Thin & Light Laptop MagicBook - 15.6 inch, Mystic Silver, 1.53 kg",Laptops
224,"ASUS TUF Dash F15 (2021), 15.6-inch (39.62 cms) FHD 144Hz, Intel Core i5-11300H 11th Gen, RTX 3050 4GB Graphics Gaming Laptop (8GB RAM/512GB SSD/Windows 10/Gray/2 kg), FX516PC-HN058T",Laptops
225,"Dell Vostro 3400 14"" FHD Display Laptop (i5-1135G7 / 8GB / 512GB SSD / Integrated Graphics / Win10 + MSO / Black) D552184WIN9BE",Laptops
226,"Dell Inspiron 5406 11th Gen 14"" (35.56cms) FHD 2in1 Laptop(i5-1135G7 / 8GB / 512 SSD / Iris Xe Graphics /Win 10/ MS Office 19/ Active Pen/Titan Grey),D560367WIN9S",Laptops
227,"DELL Inspiron 3501 15.6-inch FHD Laptop (10th Gen Core i3-1035G1/8GB/1TB HDD/Window 10 + Microsoft Office/NoDvD/Integrated Graphics),SoftMint",Laptops
229,"Lenovo Legion Y540 9th Gen Intel Core i5-9300HF 15.6"" (39.63cm) FHD IPS Gaming Laptop (8GB/512GB SSD/Windows 10/NVIDIA GTX 1650 4GB/60Hz Refresh Display/Raven Black/2.3Kg), 81SY00UCIN",Laptops
230,"ASUS VivoBook S S14 Intel Core i7-1165G7 11th Gen, 14-inch FHD Thin and Light Laptop (8GB RAM/512GB SSD + 32GB Optane Memory/Windows 10/Office 2019/Iris X Graphics- Indie Black/1.4 Kg), S433EA-AM701TS",Laptops
231,"ASUS VivoBook Ultra K15 (2021), 15.6-inch (39.62 cms) FHD AMD Ryzen 5 5500U, Thin and Light Laptop (8GB/1TB HDD + 256GB SSD/Office 2019/Windows 10/Integrated Graphics/Silver/1.8 kg), KM513UA-BQ513TS",Laptops
233,"Dell Vostro 3501 15.6-inch FHD Laptop (10th Gen Core i3-1005G1/8GB/1TB HDD/Windows 10 Home + MS Office/Intel HD Graphics), Dune Silver",Laptops
234,"Dell Inspiron 3505 15"" (38.1 cms) FHD AG Laptop (Ryzen-3 3250U / 4 GB / 1TB+256 SSD / Vega Graphics / Win 10 + MSO / Soft Mint Color) D560338WIN9S",Laptops
235,"Lenovo IdeaPad Slim 5 AMD Ryzen 7 5700U 15.6"" (39.63cm) FHD IPS Thin & Light Laptop (16GB/512GB SSD/Windows 10/MS Office/Backlit Keyboard/Fingerprint Reader/Graphite Grey/1.66Kg), 82LN00A3IN",Laptops
236,"HP Pavilion Gaming 15.6-inch(39.62 cms) FHD Gaming Laptop (Ryzen 5-3550H/8GB/1TB HDD/M.2 Slot/Windows 10/NVIDIA GTX 1650 4GB/Shadow Black/2.25 kg), 15-ec0100AX",Laptops
237,Dell Inspiron 3505 15.6 inch(39.6 cm) FHD Display Laptop (R5-3450U / 8GB / 1TB + 256Gb SSD / Vega Graphics / Win 10 + MSO / Soft Mint Color) D560432WIN9S,Laptops
238,"Asus Vivobook X515MA-EJ101T PQC-N5030//4G/1T/TRANSPARENT SILVER/WIN10/15.6"" FHD/1Y International Warranty",Laptops
239,"MSI Bravo 15 Ryzen 7 4800H 15.6"" (39.62cms) FHD Gaming Laptop (16GB/512GB SSD/144 Hz/Windows 10/ RX5500M,GDDR6 4GB/Black/1.86 kg), A4DDR-212IN",Laptops
240,"Dell Latitude 3510 | Intel Core i3-10110U | 8GB | 1TB | 15.6"" HD | Ubuntu | Intel® Dual-Band Wireless-AC 9560+BT5.0",Laptops
241,"Lenovo IdeaPad Flex 5 11th Gen Intel Core i7 14""(35.56cm) FHD IPS 2-in-1 Touchscreen Laptop(16GB/512GB SSD/Windows 10/MS Office/Lenovo Digital Pen/Fingerprint Reader/Graphite Grey/1.5Kg), 82HS0092IN",Laptops
242,Dell Inspiron 3501 15.6 inch(39.6 cm) FHD Display Laptop (11th Gen i3-1115G4/ 8GB / 1 TB HDD/ Integrated Graphics/ Win 10 + MSO/ Soft Mint Color) D560424WIN9S,Laptops
243,"HP 14 (2021) Thin & Light 11th Gen Core i3 Laptop, 8GB RAM, 256GB SSD, Intel UHD Graphics, 14-inch (35.56 cms) HD Screen, Windows 10, MS Office, Alexa Built-in (14s-dq2100TU)",Laptops
245,"(Renewed) HP Intel 6th Gen Core i5-6260U 13.3-Inch (33.78 cms) HD (1366 X 768) Pixels Laptop (8 GB/500 GB/DOS/Intel HD Graphics 520/Black/3 Kg), ProBook 430",Laptops
246,"MSI GF75 Thin, Intel i7-10750H, 17.3"" (43.9 cm) FHD IPS-Level 144Hz Panel Laptop (8GB/512GB NVMe SSD/Windows 10 Home/Nvidia GTX1650 4GB GDDR6/Black/2.2Kg), 10SCXR-654IN",Laptops
247,"Lenovo Legion Y540 9th Gen Intel Core i7-9750HF 15.6"" (39.63cm) FHD IPS Gaming Laptop (8GB/1TB + 256GB SSD/Windows 10/NVIDIA GTX 1650 4GB/60Hz Refresh Display/Raven Black/2.3Kg), 81SY00U7IN",Laptops
248,"Lenovo IdeaPad Gaming 3 Intel Core i5 10th Gen |15.6 inch(39.6 cm) Full HD IPS Gaming Laptop (8GB/1TB HDD/Windows 10/NVIDIA GTX 1650 4GB GDDR6 Graphics/Onyx Black/2.2Kg), 81Y40183IN",Laptops
249,"Dell Inspiron 3505 15.6"" FHD AG Display Laptop (Ryzen-7 3700U / 8GB / 512 SSD / Vega Graphics / Win 10 + MSO/ Soft Mint) D560332WIN9S",Laptops
250,"Dell Inspiron 5502 15.6"" (39.62cms) FHD Laptop (11thGen Core i5-1135G7/8GB RAM/512GB SSD/2GB MX330 Graphics/Windows 10 + MS Office Laptop),Platinum Silver",Laptops
251,"HP 15 (2021) Thin & Light 10th Gen Intel Core i3 Laptop, 8GB RAM, 512GB SSD, 39.62 cms (15.6"") FHD Screen, Windows 10, MS Office, Jet Black (15s-du1516TU)",Laptops
252,"Dell Inspiron 3501 15.6-inch FHD Laptop (10th Gen Core i3/8GB/1TB HDD + 256GB SSD/Windows 10 + MS Office 2019/Intel HD Graphics/1.83 kg), Black",Laptops
253,HP 240 G8 3D0J1PA CORE I3-1005G1/4GB RAM/1TB HDD/DOS/NO ODD/14 Inch Laptop,Laptops
254,"Dell New Latitude 3410 14 inch (35.5 cm) Core i3 10th Gen || 4GB || 1 TB || DOS-Ubantu || 1 Year ADP+NBD Dell Warranty || 14 "" Screen Size || Without Bag",Laptops
255,"Acer Aspire 3 Ryzen 3 3250U Processor 15"" - (4 GB/1 TB HDD/Windows 10 Home/AMD Radeon Vega 6 Mobile Graphics/1.9Kg/Silver) A315-23",Laptops
256,"Asus Vivobook M515DA-BQ512TS Laptop (AMD Quad Core Ryzen 5 3500u/8 GB/512 GB SSD/15.6"" FHD/Windows 10",Laptops
257,Dell Inspiron 3501 15-inch (38.1 cm) FHD Laptop (11th Gen i5-1135G7/8GB/1TB HDD/256GB SSD/Win 10 + MS Office/2GB Graphics/Soft Mint),Laptops
258,Lenovo V15-ADA (82C7S02V00) Laptop (AMD Athlon Silver 3050U/ 4GB RAM/ 1TB HDD/ Windows 10 Pro/ Integrated Graphics/ 15.6 Inch) Iron Grey,Laptops
260,Acer Aspire 5 Thin & Light 11th Gen Core i5 Laptop (8 GB RAM/1 TB HDD/Windows 10/Intel Iris Xe Graphics/Backlit Keyboard/1.65Kg/Silver)- 15.6-inch(39.6 cms) FHD Screen A515-56,Laptops
261,"HP Pavilion Gaming 10th Gen Intel Core i5 Processor 15.6-inch FHD Gaming Laptop (16GB/512GB SSD + 32GB Intel Optane/144 Hz/Win10/NVIDIA GTX 1650 4GB/Shadow Black), 15-dk1146TX",Laptops
262,"ASUS VivoBook S S14 (2020), 14.0-inch (35.56 cms) FHD, Intel Core i5-10210U 10th Gen, Thin and Light Laptop (8GB/512GB SSD/2GB MX250 Graphics/Office 2019/Windows 10/White/1.22 Kg), S433FL-EB167TS",Laptops
263,Dell Inspiron 7415 14 inch FHD Touch Display 2in1 Laptop (R5 5500U / 8GB / 512GB SSD / Integrated Graphics / Win 10 + MSO / Backlit KB + FPR + Active Pen /Pebble Metal Color) D560470WIN9P,Laptops
264,"ASUS ZenBook 13 OLED (2021) Intel Core i5-1135G7 11th Gen 14"" (35.56cms) FHD Thin and Light Laptop (16GB/512GB SSD/Windows 10/Office 2019/Intel Iris Xᵉ Graphics/Lilac Mist/1.14 kg), UX325EA-KG511TS",Laptops
265,"Lenovo Yoga 7 11th Gen Intel Core i7-1165G7 14"" (35.56cm) FHD IPS 2-in-1 Touchscreen Laptop (16GB/512GB SSD/Windows 10/MS Office/Lenovo Digital Pen/Fingerprint Reader/Slate Grey/1.43Kg), 82BH004HIN",Laptops
267,(Renewed) Dell Latitude 14 inch (35.56 cm) HD Business Laptop(Core i5 4th Gen/8 GB RAM/256GB SSD/Webcam/Wifi/Bluetooth 4.0/USB 3.0/Windows 10 Pro/MS Office 19/Pan India Warranty),Laptops
268,"HP Pavilion 11th Gen Intel Core i5 Processor 15.6-inch FHD Laptop with Alexa Built-in (16GB/512GB SSD/Win 10/MS Offce/2GB NVIDIA MX450 Graphics/Ceramic White/1.75 Kg), 15-eg0124TX",Laptops
269,"Lenovo Legion Y540 Intel Core i5 9th Gen 15.6"" (39.62cms) FHD Gaming Laptop (8GB/1TB + 256 GB SSD/Windows 10/4GB GTX 1650 Graphics/Black/2.3Kg), 81SY00SNIN",Laptops
270,"ASUS VivoBook Ultra 15 (2020), AMD Ryzen 7 4700U, 15.6-inch (39.62 cm) FHD, Thin and Light Laptop (8GB/1TB HDD + 256GB SSD/Office 2019/Windows 10/Integrated Graphics/Black/1.8 Kg), M513IA-BQ712TS",Laptops
271,"ASUS ROG Zephyrus G14, 14"" (35.56 cms) QHD, Ryzen 9 4900HS, GTX 1660Ti Max-Q 6GB GDDR6 Graphics, Gaming Laptop (16GB/1TB SSD/MS Office 2019/Windows 10/ White/Anime Matrix/1.7 Kg), GA401IU-HA250TS",Laptops
272,Dell G3 3500 Gaming Laptop with 15.6 Inch (39.62 cms) 120 Hz FHD Display (10th Gen i5-10300H/ 8 GB/ 1TB+256 SSD/ Win 10/ NVIDIA GTX 1650 4GB Graphics) D560245HIN9BE / D560317HIN9BE,Laptops
